action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9
2497.132324,3277.357178,3223.503418,2592.603027,3327.422363,2678.549805,3077.862305,3512.430420,3468.983643,3947.299316
3690.164551,3383.174316,2527.512207,3977.905029,4042.302002,2965.982666,3894.613037,4457.984375,2408.793213,4161.060059
979.483582,2592.223877,2016.294434,2150.169434,2206.336914,2514.122070,2291.219971,1287.426758,1892.658936,2713.903320
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2303.601318,3806.401611,2590.414307,3607.219727,2931.621582,3116.043701,3965.154785,3272.652100,4000.637451,4411.583984
3218.973877,2746.089355,1837.357788,1698.161743,2553.167480,3534.155029,3626.333008,1997.946045,3198.715332,4227.280762
1913.114502,1170.824707,1958.030518,2984.824951,3255.793213,3650.090332,3288.402832,2945.454346,3518.053223,3913.723633
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2288.919189,2912.809326,1945.094116,1033.478760,1613.780518,2347.596436,2648.517090,2107.324219,2497.270508,2192.389893
4888.666992,5298.895020,4606.482910,5206.432129,4510.152344,6028.301270,7054.846680,6204.288086,6878.818848,4732.303223
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5137.313477,5414.951660,6544.736816,4900.425781,5250.954590,6151.133789,7568.699707,6987.776367,3899.836182,5966.972168
5449.852539,7361.426270,5273.530762,8670.075195,7733.351074,7992.750977,7552.721680,7033.733887,9108.124023,9370.572266
5162.908691,6488.253906,4859.495117,7164.721680,5280.053711,3988.095215,5778.836914,6164.594727,6745.298828,7946.834961
7068.093262,6136.272461,7111.666016,4887.737305,6569.248535,6987.057617,7072.806641,5777.901367,5010.881348,8286.197266
2753.108887,1648.749146,4125.122070,3850.825928,4279.729004,4720.511230,4256.787598,4472.114746,5200.325195,5145.751465
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3855.887451,3736.780273,4091.697998,4774.908203,2594.036133,4432.367188,5526.553223,4478.876953,5330.499512,4859.586426
3756.542725,2615.942871,2361.523438,3701.886230,3828.247803,3950.403320,2762.155518,4367.553711,3688.695312,4263.431641
2823.578857,4919.500977,4007.072510,3073.516602,5366.631348,4796.320312,4318.059570,4335.835449,5120.147461,5200.686523
3770.694336,2964.639160,3146.167236,3557.195557,3900.661865,2951.069092,3507.974854,5834.071289,3471.936523,4419.247070
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1509.501465,3727.323242,2094.773438,4375.538574,2746.930908,4648.321289,3588.505127,5600.048828,5283.607422,5521.497070
2762.254150,4380.743652,2641.680176,4658.184082,3025.348877,4734.503418,4649.288574,4131.994629,4837.205078,4801.951660
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
